,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %
174,tt0102729,Pure Luck,1991,"Comedy, Crime, Mystery",96,"USA, Mexico","English, Spanish",Nadia Tass,Sean Daniel Company,17010000,22641969,24941969,9.355,-0.1
175,tt0102744,Quigley Down Under,1990,"Action, Adventure, Drama",119,"Australia, USA","English, Aboriginal",Simon Wincer,PathĂ„â€šĂ‚Â© Entertainment,20000000,21413105,21413105,9.366,1.9
176,tt0102749,A Rage in Harlem,1991,"Comedy, Crime",115,"UK, USA",English,Bill Duke,Palace Pictures,8000000,10438504,10438504,9.355,-0.1
177,tt0102753,Rambling Rose,1991,Drama,112,USA,English,Martha Coolidge,Carolco Pictures,7500000,6266621,6266621,9.355,-0.1
178,tt0102768,Regarding Henry,1991,"Drama, Romance",108,USA,English,Mike Nichols,Paramount Pictures,25000000,43001500,43001500,9.355,-0.1
179,tt0102782,Return to the Blue Lagoon,1991,"Adventure, Drama, Romance",102,USA,English,William A. Graham,Columbia Pictures,11000000,2807854,2807854,9.355,-0.1
180,tt0102798,Robin Hood: Prince of Thieves,1991,"Action, Adventure, Drama",143,"USA, UK","English, Arabic",Kevin Reynolds,Warner Bros.,48000000,165493908,390493908,9.355,-0.1
181,tt0102802,Rock-A-Doodle,1991,"Animation, Adventure, Comedy",77,"Ireland, UK, USA",English,"Don Bluth, Gary Goldman",Goldcrest Films International,18000000,11657385,11657385,9.355,-0.1
182,tt0102803,The Rocketeer,1991,"Action, Adventure, Family",108,USA,"English, German",Joe Johnston,Walt Disney Pictures,35000000,46704056,46704056,9.355,-0.1
183,tt0102818,Run,1991,"Action, Drama, Thriller",91,"USA, Canada",English,Geoff Burrowes,Hollywood Pictures,16000000,4409328,4409328,9.355,-0.1
184,tt0102820,Rush,1991,"Action, Crime, Drama",120,USA,English,Lili Fini Zanuck,Metro-Goldwyn-Mayer (MGM),17000000,7241350,7241350,9.355,-0.1
185,tt0102849,Scenes from a Mall,1991,Comedy,89,USA,English,Paul Mazursky,Touchstone Pictures,3000000,9563393,9563393,9.355,-0.1
186,tt0102898,Shakes the Clown,1991,"Comedy, Crime, Drama",87,USA,English,Bobcat Goldthwait,IRS Media,1400000,115103,115103,9.355,-0.1
187,tt0102900,Shattered,1991,"Crime, Drama, Mystery",98,USA,English,Wolfgang Petersen,Capella International,22000000,11511031,11511031,9.355,-0.1
188,tt0102915,Showdown in Little Tokyo,1991,"Action, Comedy, Crime",79,USA,"English, Japanese",Mark L. Lester,Little Tokyo Productions,8000000,2275557,2275557,9.355,-0.1
189,tt0102926,The Silence of the Lambs,1991,"Crime, Drama, Thriller",118,USA,"English, Latin",Jonathan Demme,Strong Heart/Demme Production,19000000,130742922,272753884,9.355,-0.1
190,tt0102943,Slacker,1990,"Comedy, Drama",97,USA,English,Richard Linklater,Detour Filmproduction,23000,1228108,1228108,9.366,1.9
191,tt0102945,Sleeping with the Enemy,1991,"Drama, Thriller",99,USA,English,Joseph Ruben,Twentieth Century Fox,19000000,101599005,174999005,9.355,-0.1
192,tt0102951,Soapdish,1991,"Comedy, Romance",97,USA,English,Michael Hoffman,Paramount Pictures,25000000,36489888,36489888,9.355,-0.1
193,tt0102975,Star Trek VI: The Undiscovered Country,1991,"Action, Adventure, Sci-Fi",110,USA,"English, Klingon",Nicholas Meyer,Paramount Pictures,30000000,74888996,96888996,9.355,-0.1
194,tt0102984,Stone Cold,1991,"Action, Crime, Drama",92,USA,English,Craig R. Baxley,Stone Group Pictures,17000000,9151887,9151887,9.355,-0.1
195,tt0102989,Straight Out of Brooklyn,1991,"Crime, Drama",91,USA,English,Matty Rich,American Playhouse,450000,2712293,2712293,9.355,-0.1
196,tt0103007,The Super,1991,Comedy,84,"USA, Japan","English, Spanish",Rod Daniel,Largo Entertainment,22000000,11000863,11000863,9.355,-0.1
197,tt0103016,Switch,1991,"Comedy, Fantasy",103,USA,English,Blake Edwards,Beco Films,14000000,15545943,15545943,9.355,-0.1
198,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,"Action, Adventure, Comedy",88,"USA, Hong Kong",English,Michael Pressman,Golden Harvest Company,25000000,78656813,78656813,9.355,-0.1
199,tt0103064,Terminator 2: Judgment Day,1991,"Action, Sci-Fi",137,USA,"English, Spanish",James Cameron,Carolco Pictures,102000000,205881154,520884847,9.355,-0.1
200,tt0103074,Thelma & Louise,1991,"Adventure, Crime, Drama",130,"USA, UK, France",English,Ridley Scott,PathĂ„â€šĂ‚Â© Entertainment,16500000,45360915,45360915,9.355,-0.1
201,tt0103112,Toy Soldiers,1991,"Action, Drama, Thriller",111,USA,"English, Spanish, Italian",Daniel Petrie Jr.,TriStar Pictures,10000000,15073942,15073942,9.355,-0.1
202,tt0103125,True Colors,1991,Drama,111,USA,English,Herbert Ross,Paramount Pictures,20000000,418807,418807,9.355,-0.1
203,tt0103128,True Identity,1991,Comedy,93,USA,English,Charles Lane,Touchstone Pictures,15000000,4693236,4693236,9.355,-0.1
204,tt0103130,Trust,1990,"Comedy, Drama",107,"UK, USA",English,Hal Hartley,Channel Four Films,700000,356122,357400,9.366,1.9
205,tt0103241,What About Bob?,1991,Comedy,99,USA,English,Frank Oz,Touchstone Pictures,35000000,63707829,63707829,9.355,-0.1
206,tt0103247,White Fang,1991,"Adventure, Drama",107,USA,English,Randal Kleiser,Walt Disney Pictures,14000000,34793160,34793160,9.355,-0.1
207,tt0103596,3 Ninjas,1992,"Action, Comedy, Family",84,USA,English,Jon Turteltaub,Touchstone Pictures,6500000,29000301,29000301,9.685,3.5
208,tt0103639,Aladdin,1992,"Animation, Adventure, Comedy",90,USA,English,"Ron Clements, John Musker",Walt Disney Pictures,28000000,217350219,504050219,9.685,3.5
209,tt0103644,AlienÄ‚â€šÄąâ€š,1992,"Action, Horror, Sci-Fi",114,USA,English,David Fincher,Twentieth Century Fox,50000000,55473545,159814498,9.685,3.5
210,tt0103670,American Heart,1992,"Crime, Drama, Romance",113,USA,English,Martin Bell,Avenue Pictures,10000000,384048,384048,9.685,3.5
211,tt0103671,American Me,1992,"Biography, Crime, Drama",125,USA,English,Edward James Olmos,Olmos Productions,16000000,13086430,13086430,9.685,3.5
212,tt0103759,Bad Lieutenant,1992,"Crime, Drama, Thriller",96,USA,"English, Spanish",Abel Ferrara,Bad Lt. Productions,1000000,2000022,2038916,9.685,3.5
213,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,"France, USA, UK",English,Paul Verhoeven,Carolco Pictures,49000000,117727224,352927224,9.685,3.5
214,tt0103776,Batman Returns,1992,"Action, Crime, Fantasy",126,"USA, UK",English,Tim Burton,Warner Bros.,80000000,162902340,266903053,9.685,3.5
215,tt0103855,The Bodyguard,1992,"Drama, Music, Romance",129,USA,English,Mick Jackson,Kasdan Pictures,25000000,122006740,411006740,9.685,3.5
216,tt0103859,Boomerang,1992,"Comedy, Drama, Romance",117,USA,"English, French",Reginald Hudlin,Paramount Pictures,42000000,70052444,131052444,9.685,3.5
217,tt0103874,Dracula,1992,Horror,128,USA,"English, Romanian, Greek, Bulgarian, Latin",Francis Ford Coppola,American Zoetrope,40000000,82522790,215862692,9.685,3.5
218,tt0103893,Buffy the Vampire Slayer,1992,"Action, Comedy, Fantasy",86,USA,English,Fran Rubel Kuzui,Twentieth Century Fox,7000000,16624456,16624456,9.685,3.5
219,tt0103919,Candyman,1992,"Horror, Thriller",99,"USA, UK",English,Bernard Rose,Candyman Films,6000000,25792310,25792310,9.685,3.5
220,tt0103924,Captain Ron,1992,"Adventure, Comedy",90,USA,English,Thom Eberhardt,Touchstone Pictures,24000000,22518097,22518097,9.685,3.5
221,tt0103939,Chaplin,1992,"Biography, Comedy, Drama",143,"UK, France, Italy, Japan, USA",English,Richard Attenborough,Carolco Pictures,31000000,9493259,9493259,9.685,3.5
222,tt0103956,Child's Play 3,1991,"Horror, Thriller",90,"UK, USA",English,Jack Bender,Universal Pictures,13000000,14960255,20560255,9.355,-0.1
223,tt0103962,Christopher Columbus: The Discovery,1992,"Adventure, Biography, Drama",120,"UK, USA, Spain",English,John Glen,Christopher Columbus Productions,40000000,8251071,8251071,9.685,3.5
224,tt0103978,Class Act,1992,Comedy,98,USA,English,Randall Miller,Warner Bros.,7500000,13272113,13272113,9.685,3.5
225,tt0104006,Consenting Adults,1992,"Crime, Drama, Mystery",99,USA,English,Alan J. Pakula,Hollywood Pictures,18000000,21591728,21591728,9.685,3.5
226,tt0104009,Cool World,1992,"Animation, Comedy, Fantasy",102,USA,English,Ralph Bakshi,Bakshi Animation,30000000,14110589,14110589,9.685,3.5
227,tt0104070,Death Becomes Her,1992,"Comedy, Fantasy, Horror",104,USA,English,Robert Zemeckis,Universal Pictures,55000000,58422650,149022650,9.685,3.5
228,tt0104107,Diggstown,1992,"Drama, Sport",98,USA,English,Michael Ritchie,Metro-Goldwyn-Mayer (MGM),17000000,4836637,4836637,9.685,3.5
229,tt0104114,The Distinguished Gentleman,1992,"Comedy, Crime",112,USA,English,Jonathan Lynn,Hollywood Pictures,50000000,46666502,46666502,9.685,3.5
230,tt0104187,Encino Man,1992,Comedy,88,USA,English,Les Mayfield,Encino Man Productions,7000000,40693477,40693477,9.685,3.5
231,tt0104215,Excessive Force,1993,Action,87,USA,English,Jon Hess,3 Arts Entertainment,3000000,1152117,1152117,9.952,2.8
232,tt0104225,Falling from Grace,1992,"Drama, Music",100,USA,English,John Mellencamp,Little B,3000000,231826,231826,9.685,3.5
233,tt0104231,Far and Away,1992,"Adventure, Drama, Romance",140,USA,English,Ron Howard,Imagine Films Entertainment,60000000,58883840,137783840,9.685,3.5
234,tt0104254,FernGully: The Last Rainforest,1992,"Animation, Adventure, Family",76,"Australia, USA",English,Bill Kroyer,FAI Films,24000000,24650296,32710894,9.685,3.5
235,tt0104257,A Few Good Men,1992,"Drama, Thriller",138,USA,"English, French",Rob Reiner,Columbia Pictures,41000000,141340178,243240178,9.685,3.5
236,tt0104265,Final Analysis,1992,"Drama, Thriller",124,USA,English,Phil Joanou,Warner Bros.,32000000,28590665,28590665,9.685,3.5
237,tt0104283,Folks!,1992,"Comedy, Drama",107,USA,English,Ted Kotcheff,Penta Pictures,15000000,6132924,6132924,9.685,3.5
238,tt0104299,Freejack,1992,"Action, Crime, Sci-Fi",110,USA,English,Geoff Murphy,Morgan Creek Entertainment,30000000,17129026,17129026,9.685,3.5
239,tt0104346,Gladiator,1992,"Action, Drama, Sport",101,USA,English,Rowdy Herrington,Columbia Pictures,20000000,9223441,9223441,9.685,3.5
240,tt0104348,Glengarry Glen Ross,1992,"Crime, Drama, Mystery",100,USA,English,James Foley,New Line Cinema,12500000,10725228,10725228,9.685,3.5
241,tt0104376,The Gun in Betty Lou's Handbag,1992,"Comedy, Mystery",89,USA,English,Allan Moyle,In The Bag Productions,13000000,3721911,3721911,9.685,3.5
242,tt0104377,Guncrazy,1992,"Crime, Drama, Romance",97,USA,English,Tamra Davis,Zeta Entertainment,800000,114516,114516,9.685,3.5
243,tt0104389,The Hand That Rocks the Cradle,1992,"Drama, Thriller",110,USA,English,Curtis Hanson,Hollywood Pictures,11700000,88036683,88036683,9.685,3.5
244,tt0104409,Hellraiser III: Hell on Earth,1992,Horror,97,USA,English,Anthony Hickox,Fifth Avenue Entertainment,5000000,12534961,12534961,9.685,3.5
245,tt0104412,Hero,1992,"Comedy, Drama, Romance",119,USA,English,Stephen Frears,Columbia Pictures,42000000,19507345,19507345,9.685,3.5
246,tt0104418,Highway to Hell,1991,"Adventure, Comedy, Fantasy",94,USA,English,Ate de Jong,Goodman / Rosen Productions,9000000,26055,26055,9.355,-0.1
247,tt0104427,Hoffa,1992,"Biography, Crime, Drama",140,USA,"English, Italian, Latin",Danny DeVito,Twentieth Century Fox,35000000,24276506,29302121,9.685,3.5
248,tt0104431,Home Alone 2: Lost in New York,1992,"Adventure, Comedy, Crime",120,USA,"English, French",Chris Columbus,Twentieth Century Fox,18000000,173585516,365070556,9.685,3.5
249,tt0104437,"Honey, I Blew Up the Kid",1992,"Adventure, Comedy, Family",89,USA,English,Randal Kleiser,Touchwood Pacific Partners 1,40000000,58662452,58662452,9.685,3.5
250,tt0104438,Honeymoon in Vegas,1992,"Comedy, Romance, Thriller",96,USA,"English, Hawaiian",Andrew Bergman,Castle Rock Entertainment,25000000,35208854,35208854,9.685,3.5
251,tt0104466,Husbands and Wives,1992,"Comedy, Drama, Romance",108,USA,English,Woody Allen,Jack Rollins & Charles H. Joffe Productions,20000000,10555619,10555619,9.685,3.5
252,tt0104511,Innocent Blood,1992,"Action, Comedy, Crime",112,USA,English,John Landis,Warner Bros.,20000000,4943279,4943279,9.685,3.5
253,tt0104549,Jennifer Eight,1992,"Crime, Drama, Mystery",124,USA,English,Bruce Robinson,Paramount Pictures,20000000,11390479,11390479,9.685,3.5
254,tt0104567,Johnny Suede,1991,"Comedy, Drama, Music",97,"Switzerland, France, USA",English,Tom DiCillo,Arena,500000,90091,90091,9.355,-0.1
255,tt0104573,Juice,1992,"Action, Crime, Drama",95,"USA, UK",English,Ernest R. Dickerson,Island World,5000000,20146880,20146880,9.685,3.5
256,tt0104691,The Last of the Mohicans,1992,"Action, Adventure, Drama",112,USA,"English, French, Mohawk",Michael Mann,Morgan Creek Entertainment,40000000,75505856,75505856,9.685,3.5
257,tt0104692,The Lawnmower Man,1992,"Horror, Sci-Fi",108,"UK, USA, Japan",English,Brett Leonard,Allied Vision,10000000,32100816,32100816,9.685,3.5
258,tt0104694,A League of Their Own,1992,"Comedy, Drama, Family",128,USA,English,Penny Marshall,Columbia Pictures,40000000,107533928,132440069,9.685,3.5
259,tt0104714,Lethal Weapon 3,1992,"Action, Crime, Thriller",118,USA,English,Richard Donner,Warner Bros.,35000000,144731527,321731527,9.685,3.5
260,tt0104745,The Living End,1992,"Comedy, Drama",81,USA,English,Gregg Araki,Desperate Pictures,22769,692585,692585,9.685,3.5
261,tt0104756,Lorenzo's Oil,1992,Drama,129,USA,"English, Italian",George Miller,Universal Pictures,30000000,7286388,7286388,9.685,3.5
262,tt0104765,Love Field,1992,Drama,105,USA,English,Jonathan Kaplan,Orion Pictures,18000000,1014726,1014726,9.685,3.5
263,tt0104779,Bitter Moon,1992,"Drama, Romance, Thriller",139,"France, UK, USA","English, French",Roman Polanski,Canal+,5000000,1862805,1862805,9.685,3.5
264,tt0104797,Malcolm X,1992,"Biography, Drama, History",202,"USA, Japan",English,Spike Lee,Largo International N.V.,33000000,48169910,48169910,9.685,3.5
265,tt0104802,The Mambo Kings,1992,"Drama, Music",104,"France, USA","English, Spanish",Arne Glimcher,Alcor Films,15500000,6742168,6742168,9.685,3.5
266,tt0104804,Man Trouble,1992,"Comedy, Romance",100,"USA, Italy",English,Bob Rafelson,Penta Entertainment,30000000,4096030,4096030,9.685,3.5
267,tt0104815,El mariachi,1992,"Action, Crime, Thriller",81,"Mexico, USA",Spanish,Robert Rodriguez,Columbia Pictures,7000,2040920,2040920,9.685,3.5
268,tt0104839,Medicine Man,1992,"Adventure, Drama, Romance",106,USA,English,John McTiernan,Hollywood Pictures,40000000,45500797,45500797,9.685,3.5
269,tt0104850,Memoirs of an Invisible Man,1992,"Comedy, Romance, Sci-Fi",99,"USA, France",English,John Carpenter,Warner Bros.,40000000,14358033,14358033,9.685,3.5
270,tt0104868,The Mighty Ducks,1992,"Comedy, Drama, Family",100,USA,English,Stephen Herek,Avnet/Kerner Productions,10000000,50752337,50752337,9.685,3.5
271,tt0104897,Mo' Money,1992,"Action, Comedy, Crime",89,USA,English,Peter MacDonald,Columbia Pictures,15000000,40227006,40227006,9.685,3.5
272,tt0104905,Mom and Dad Save the World,1992,"Adventure, Comedy, Family",88,USA,English,Greg Beeman,Cinema Plus,14000000,2034470,2034470,9.685,3.5
273,tt0104926,Mr. Baseball,1992,"Comedy, Romance, Sport",108,"USA, Japan","English, Japanese",Fred Schepisi,DENTSU Music And Entertainment,40000000,20883046,20883046,9.685,3.5
274,tt0104928,Mr. Saturday Night,1992,"Comedy, Drama",119,USA,English,Billy Crystal,Castle Rock Entertainment,43000000,13351357,13351357,9.685,3.5
275,tt0104940,The Muppet Christmas Carol,1992,"Comedy, Drama, Family",85,"USA, UK",English,Brian Henson,Walt Disney Pictures,12000000,27281507,32090708,9.685,3.5
276,tt0104952,My Cousin Vinny,1992,"Comedy, Crime",120,USA,English,Jonathan Lynn,Twentieth Century Fox,11000000,52929168,64088552,9.685,3.5
277,tt0104990,Newsies,1992,"Drama, Family, History",121,USA,English,Kenny Ortega,Touchwood Pacific Partners 1,15000000,2819485,2819485,9.685,3.5
278,tt0105001,Night and the City,1992,"Comedy, Crime, Drama",105,USA,English,Irwin Winkler,Penta Films,20000000,6202756,6202756,9.685,3.5
279,tt0105017,Noises Off...,1992,Comedy,101,USA,English,Peter Bogdanovich,Touchstone Pictures,12000000,2280148,2280148,9.685,3.5
280,tt0105063,The Opposite Sex and How to Live with Them,1992,"Comedy, Romance",86,USA,English,Matthew Meshekoff,Once Upon a Time Films,3000000,690966,690966,9.685,3.5
281,tt0105104,Passenger 57,1992,"Action, Crime, Thriller",84,USA,English,Kevin Hooks,Warner Bros.,15000000,44065653,44065653,9.685,3.5
282,tt0105107,Passion Fish,1992,Drama,135,USA,English,John Sayles,Atchafalaya,3330000,4814619,4814619,9.685,3.5
283,tt0105112,Patriot Games,1992,"Action, Thriller",117,USA,English,Phillip Noyce,Mace Neufeld Productions,45000000,83351587,178051587,9.685,3.5
284,tt0105121,The People Under the Stairs,1991,"Comedy, Horror, Mystery",102,USA,English,Wes Craven,Universal Pictures,6000000,24204154,31347154,9.355,-0.1
285,tt0105128,Pet Sematary II,1992,"Fantasy, Horror",100,USA,English,Mary Lambert,Paramount Pictures,8000000,17092453,17092453,9.685,3.5
286,tt0105151,The Player,1992,"Comedy, Crime, Drama",124,USA,English,Robert Altman,Avenue Pictures,8000000,21706101,21706101,9.685,3.5
287,tt0105156,Poison Ivy,1992,"Drama, Thriller",90,USA,English,Katt Shea,New Line Cinema,3000000,1829804,1829804,9.685,3.5
288,tt0105187,The Public Eye,1992,"Crime, Drama, Romance",99,USA,English,Howard Franklin,Universal Pictures,15000000,3067917,3067917,9.685,3.5
289,tt0105211,Radio Flyer,1992,Drama,114,USA,English,"Richard Donner, David Mickey Evans",Columbia Pictures,35000000,4651977,4651977,9.685,3.5
290,tt0105217,Raising Cain,1992,"Crime, Drama, Horror",92,USA,"English, Spanish",Brian De Palma,Pacific Western,12000000,21370057,37170057,9.685,3.5
291,tt0105219,Rapid Fire,1992,"Action, Crime, Drama",95,USA,"English, Cantonese",Dwight H. Little,Twentieth Century Fox,10000000,14356479,14356479,9.685,3.5
292,tt0105226,Red Rock West,1993,"Crime, Drama, Thriller",98,USA,English,John Dahl,Propaganda Films,8000000,2502551,2502551,9.952,2.8
293,tt0105236,Reservoir Dogs,1992,"Crime, Drama, Thriller",99,USA,English,Quentin Tarantino,Live Entertainment,1200000,2832029,2859750,9.685,3.5
294,tt0105256,Rich in Love,1992,Drama,105,USA,English,Bruce Beresford,Metro-Goldwyn-Mayer (MGM),18000000,2149866,2149866,9.685,3.5
295,tt0105265,A River Runs Through It,1992,Drama,123,USA,English,Robert Redford,Allied Filmmakers,12000000,43440294,43440294,9.685,3.5
296,tt0105323,Scent of a Woman,1992,Drama,156,USA,English,Martin Brest,Universal Pictures,31000000,63095253,134095253,9.685,3.5
297,tt0105327,School Ties,1992,Drama,106,USA,"English, Hebrew, French",Robert Mandel,Paramount Pictures,18000000,14715067,14715067,9.685,3.5
298,tt0105378,Shadows and Fog,1991,Comedy,85,USA,English,Woody Allen,Jack Rollins & Charles H. Joffe Productions,14000000,2735731,2735731,9.355,-0.1
299,tt0105411,Simple Men,1992,"Crime, Drama, Romance",105,"Italy, UK, USA",English,Hal Hartley,American Playhouse,3000000,141554,143010,9.685,3.5
300,tt0105414,Single White Female,1992,"Drama, Thriller",107,USA,English,Barbet Schroeder,Columbia Pictures,16000000,48017402,48017402,9.685,3.5
301,tt0105417,Sister Act,1992,"Comedy, Crime, Family",100,USA,English,Emile Ardolino,Touchstone Pictures,31000000,139605150,231605150,9.685,3.5
302,tt0105428,Sleepwalkers,1992,Horror,91,USA,English,Mick Garris,Columbia Pictures,15000000,30524763,30524763,9.685,3.5
303,tt0105435,Sneakers,1992,"Comedy, Crime, Drama",126,USA,"English, Russian, Chinese",Phil Alden Robinson,Universal Pictures,35000000,51432691,105232691,9.685,3.5
304,tt0105450,South Central,1992,"Crime, Drama",98,USA,English,Stephen Milburn Anderson,Enchantment Films Inc.,4000000,1373196,1373196,9.685,3.5
305,tt0105466,Stay Tuned,1992,"Adventure, Comedy, Fantasy",88,USA,English,Peter Hyams,Morgan Creek Entertainment,25000000,10736401,10736401,9.685,3.5
